sale_id,customer_id,product_id,quantity,discount,sale_date
99302,9280,995,2,0.14,11-06-2020
99303,15851,495,2,0.15,08-04-2022
99304,14552,3437,2,0.07,01-01-2022
99305,16191,1615,5,0.24,04-06-2020
99306,6487,1088,4,0.19,07-10-2021
99307,5593,57,1,0.13,29-09-2023
99308,19632,1163,1,0.19,15-06-2021
99309,8843,1064,2,0.17,25-05-2020
99310,456,3332,5,0.04,24-02-2022
99311,16985,1862,5,0.16,03-01-2021
99312,5591,3265,1,0.04,02-07-2022
99313,17624,688,3,0.06,20-03-2022
99314,4398,665,1,0.02,14-05-2022
99315,16654,729,4,0.21,29-08-2022
99316,14842,1329,2,0.03,05-02-2023
99317,2566,1065,5,0.12,15-01-2024
99318,4557,3007,4,0.12,12-06-2020
99319,12066,3318,2,0.21,27-10-2022
99320,13003,2280,5,0.08,24-05-2021
99321,9277,2753,1,0.24,25-07-2021
99322,1768,1079,3,0.11,27-10-2023
99323,11301,829,4,0.03,09-02-2022
99324,16443,2361,4,0.11,22-07-2023
99325,15523,1386,2,0.06,31-01-2022
99326,110,921,3,0.07,01-11-2022
99327,12094,1512,1,0.17,19-02-2023
99328,9479,2446,2,0.16,11-09-2021
99329,4773,1893,1,0.05,06-06-2021
99330,18430,1430,4,0.02,27-02-2023
99331,9585,3472,3,0.03,28-07-2020
99332,7160,2533,2,0.2,08-04-2022
99333,2271,1439,2,0.19,30-10-2020
99334,11695,3308,1,0.02,23-03-2023
99335,11845,851,5,0.03,10-08-2021
99336,5767,3094,3,0.04,01-07-2023
99337,19484,207,2,0.04,25-05-2020
99338,5280,1872,2,0.24,27-07-2022
99339,3089,2036,3,0.08,13-02-2022
99340,11942,1675,1,0.11,01-10-2022
99341,7787,3091,1,0.14,13-02-2020
99342,14780,1297,3,0.05,11-04-2021
99343,6671,1533,2,0.04,26-11-2021
99344,11419,2112,1,0.08,26-07-2021
99345,16276,3087,3,0.19,20-08-2022
99346,7151,3206,5,0.13,16-01-2023
99347,2035,1842,5,0.13,03-02-2020
99348,7082,1774,4,0.23,24-05-2021
99349,18693,2840,3,0.1,14-01-2024
99350,12223,2432,4,0.17,22-12-2022
99351,15406,3229,5,0.05,14-12-2023
99352,17613,1441,2,0.15,12-09-2021
99353,13252,1577,5,0.25,14-10-2023
99354,6914,625,5,0.14,18-09-2023
99355,12557,3383,3,0.24,05-06-2022
99356,11594,2880,3,0.23,22-01-2023
99357,19353,530,2,0.07,27-02-2021
99358,6665,2828,2,0.07,07-10-2021
99359,7616,2844,5,0.15,08-06-2021
99360,12957,2352,3,0.1,07-06-2022
99361,8847,3427,4,0.02,22-12-2022
99362,19024,3457,4,0.09,22-06-2022
99363,14113,2696,1,0.18,11-07-2021
99364,2219,2475,4,0.02,15-08-2020
99365,10106,2924,1,0.05,05-08-2020
99366,9077,2887,3,0.14,21-11-2022
99367,3786,1964,4,0.06,14-04-2020
99368,797,21,5,0.07,13-07-2021
99369,8658,1365,3,0.05,24-05-2022
99370,10001,730,2,0.07,27-06-2020
99371,16620,1987,3,0.11,29-12-2022
99372,10149,2183,2,0.1,17-11-2021
99373,15778,448,1,0.07,11-06-2022
99374,4346,2195,4,0.22,05-03-2020
99375,1639,2195,1,0.1,07-08-2022
99376,5661,865,3,0.04,15-07-2022
99377,7393,1836,5,0.07,24-02-2020
99378,12756,1507,4,0.12,02-12-2023
99379,14808,2142,5,0.06,01-01-2023
99380,9131,536,5,0.05,21-02-2022
99381,16681,1195,3,0.01,29-10-2021
99382,12431,2953,5,0.23,20-05-2021
99383,11237,1007,5,0.08,02-03-2022
99384,9048,1384,4,0.22,17-10-2023
99385,9145,1476,2,0,24-01-2021
99386,14439,1749,4,0.2,06-04-2022
99387,1827,3418,1,0.07,09-07-2023
99388,2949,2958,2,0.04,06-10-2021
99389,16977,2546,3,0.15,28-06-2020
99390,4329,172,4,0.13,25-04-2021
99391,931,957,1,0.12,28-02-2021
99392,13935,517,3,0.04,19-02-2022
99393,8318,300,3,0.03,16-12-2023
99394,13789,42,4,0.19,30-06-2020
99395,8861,514,3,0.01,21-04-2023
99396,9685,1788,1,0.19,11-12-2023
99397,5132,1057,3,0.14,28-01-2021
99398,19047,1238,4,0.23,25-02-2022
99399,571,906,4,0.08,21-10-2022
99400,14775,429,4,0.24,25-07-2021
99401,14875,1723,4,0.01,06-03-2020
99402,7114,2848,1,0.09,16-08-2022
99403,1175,3410,3,0.19,19-08-2023
99404,5064,768,5,0.22,24-04-2020
99405,7760,2662,5,0.02,02-05-2023
99406,13796,3342,5,0.16,30-07-2023
99407,6566,3087,4,0.13,13-09-2022
99408,3864,895,1,0.2,14-01-2020
99409,6636,2990,5,0.02,15-04-2022
99410,8479,2237,2,0.15,28-06-2021
99411,705,887,3,0.01,10-07-2020
99412,19936,1991,1,0.07,14-11-2023
99413,12674,2929,2,0.13,02-07-2022
99414,3267,1132,3,0.1,26-09-2020
99415,8641,952,1,0.01,09-05-2023
99416,1115,1669,2,0.03,24-04-2020
99417,11461,1610,3,0.09,09-02-2023
99418,600,283,3,0.13,08-06-2020
99419,4081,825,2,0.09,15-05-2020
99420,12332,974,5,0.09,24-05-2021
99421,14990,3056,5,0.03,03-11-2023
99422,9644,1835,5,0.18,08-02-2021
99423,14364,401,1,0.23,19-05-2023
99424,14857,206,5,0.05,31-03-2021
99425,2356,756,1,0.11,11-11-2023
99426,961,269,5,0.23,11-01-2022
99427,14723,3345,5,0.15,01-08-2022
99428,6014,1187,5,0.2,04-03-2020
99429,17707,1204,1,0.06,28-06-2021
99430,11731,1458,5,0.05,05-10-2021
99431,9185,2368,5,0.17,27-01-2023
99432,6413,670,2,0.17,11-12-2023
99433,15372,2139,4,0.06,02-02-2021
99434,12371,2616,4,0.1,21-11-2022
99435,9052,3067,5,0.18,07-02-2021
99436,5622,1866,3,0.14,29-09-2022
99437,16798,1437,4,0.19,17-04-2023
99438,17654,422,3,0.01,21-06-2020
99439,4785,680,2,0.13,25-11-2022
99440,4567,938,2,0.02,06-03-2022
99441,16249,417,4,0.19,02-07-2021
99442,10988,2992,3,0.22,15-04-2021
99443,6277,444,3,0.22,13-05-2021
99444,14943,2325,1,0.24,06-11-2020
99445,2635,3483,4,0.11,15-06-2021
99446,12772,2123,4,0.21,03-11-2023
99447,12656,740,1,0.03,18-11-2021
99448,16139,2961,5,0.2,07-07-2021
99449,5521,695,5,0.22,25-11-2022
99450,14748,1513,3,0.2,01-11-2020
99451,13865,721,2,0.11,03-11-2020
99452,1223,180,2,0.13,23-09-2020
99453,15365,564,2,0.02,27-02-2023
99454,15065,3054,5,0.02,25-01-2020
99455,1312,2506,1,0.1,02-02-2020
99456,6492,533,4,0.04,08-12-2023
99457,5018,2596,1,0.12,07-05-2023
99458,9972,2754,4,0.17,22-11-2022
99459,5044,2154,5,0.02,06-12-2021
99460,13662,1879,5,0.15,27-11-2023
99461,1103,2905,1,0.12,26-09-2020
99462,1225,917,3,0.16,26-09-2021
99463,4928,1870,2,0.2,26-08-2021
99464,5392,2390,3,0.24,20-04-2022
99465,9200,1224,4,0.25,26-05-2021
99466,406,674,5,0.08,30-07-2022
99467,6894,1179,3,0.03,22-11-2021
99468,16825,2650,5,0.1,02-04-2021
99469,8243,372,2,0.18,13-11-2021
99470,12935,1825,4,0.15,20-03-2023
99471,291,597,3,0.09,07-04-2021
99472,3567,1439,2,0.16,09-12-2023
99473,7,2515,4,0.07,24-05-2020
99474,8105,1851,4,0.23,25-06-2023
99475,2344,691,3,0.19,11-12-2020
99476,7947,3436,2,0.22,10-01-2021
99477,16149,1078,4,0.16,10-10-2023
99478,15130,2374,2,0.19,16-05-2021
99479,8713,3197,2,0.15,18-12-2023
99480,11584,499,3,0.13,06-02-2024
99481,2731,726,4,0.21,05-11-2020
99482,3388,2462,2,0.12,30-07-2023
99483,1918,3195,1,0.22,25-06-2021
99484,19791,1139,3,0.08,24-01-2022
99485,5875,2317,2,0.21,20-03-2023
99486,9744,2976,5,0.04,03-09-2020
99487,7408,2239,2,0.12,21-12-2021
99488,344,1799,4,0.21,16-05-2020
99489,14065,3276,4,0.01,21-01-2022
99490,9983,2095,4,0.01,28-01-2021
99491,297,883,1,0.17,02-04-2021
99492,14843,2918,5,0.11,18-07-2022
99493,17107,1035,3,0.08,13-10-2023
99494,7112,2363,1,0.11,16-10-2021
99495,1619,2316,4,0.13,12-03-2023
99496,9014,910,2,0.04,19-04-2021
99497,5960,3408,5,0.16,15-06-2023
99498,10221,2110,4,0.07,09-12-2020
99499,2473,698,3,0.24,02-05-2022
99500,19749,451,1,0.2,18-10-2023
99501,8751,632,2,0.01,24-10-2021
99502,8492,843,4,0.06,06-09-2020
99503,10898,3127,5,0.12,05-03-2021
99504,7017,514,4,0.02,25-10-2020
99505,8600,692,2,0.01,26-06-2021
99506,12606,265,4,0.14,02-04-2020
99507,19903,2578,1,0,17-01-2023
99508,8113,1208,3,0,21-01-2020
99509,16707,3449,1,0.23,07-11-2022
99510,13278,408,1,0.1,11-01-2020
99511,6719,3327,5,0.09,23-10-2020
99512,9596,2002,2,0.06,21-02-2020
99513,7706,10,1,0.2,13-11-2021
99514,11178,2586,5,0.25,01-04-2020
99515,19843,737,1,0.18,11-10-2020
99516,8330,1561,3,0.25,17-12-2023
99517,7019,2334,3,0.16,21-09-2021
99518,4956,2447,3,0.14,01-06-2021
99519,9217,2564,3,0.03,22-01-2022
99520,19777,962,4,0.04,25-01-2024
99521,9868,2325,1,0.21,03-04-2020
99522,14964,2010,1,0.07,06-06-2023
99523,529,1935,1,0.11,02-06-2020
99524,16274,1194,3,0.02,24-10-2020
99525,3946,788,1,0.04,19-04-2020
99526,232,848,2,0.24,04-07-2021
99527,7132,3279,5,0.1,31-03-2022
99528,2408,636,5,0.23,08-03-2022
99529,9315,2587,4,0.01,14-08-2021
99530,4708,3045,1,0.18,19-12-2020
99531,12063,2156,5,0.24,30-11-2023
99532,5581,2394,3,0.09,02-05-2020
99533,19963,2929,1,0.08,30-03-2021
99534,9067,1229,1,0.12,16-04-2022
99535,13256,2895,3,0.1,09-06-2021
99536,3837,685,4,0.06,13-06-2021
99537,10242,257,1,0.24,16-01-2020
99538,19204,3296,5,0.25,20-04-2023
99539,8784,1955,1,0.04,14-10-2020
99540,1403,1588,2,0.12,08-02-2024
99541,7561,639,4,0.21,28-12-2021
99542,7719,2075,3,0.09,24-01-2021
99543,9443,2921,3,0.03,06-06-2020
99544,19991,1417,2,0.24,07-03-2021
99545,6733,2261,4,0.24,23-05-2020
99546,7450,64,1,0.12,26-07-2020
99547,10368,2068,2,0.13,27-03-2022
99548,214,2105,3,0.08,10-07-2023
99549,1179,3124,2,0.06,21-12-2022
99550,14920,892,3,0.02,27-06-2021
99551,18210,765,2,0.03,03-01-2021
99552,14516,2105,3,0.18,14-11-2020
99553,13091,612,4,0.23,22-01-2022
99554,7844,952,3,0.12,11-07-2020
99555,14569,3,5,0.03,19-05-2020
99556,14346,242,5,0.09,08-04-2023
99557,14575,2240,2,0.04,09-06-2023
99558,6977,2803,1,0.03,16-09-2020
99559,12106,738,4,0.02,23-03-2020
99560,387,885,1,0.22,04-09-2021
99561,6623,649,3,0.15,30-09-2021
99562,19700,1381,2,0.13,27-04-2021
99563,11539,2655,4,0.13,15-10-2021
99564,17461,2444,2,0.07,09-08-2023
99565,13709,3241,5,0.22,22-09-2021
99566,7080,1593,1,0.14,16-09-2022
99567,10994,2884,5,0.08,08-12-2023
99568,7586,2231,5,0,16-03-2020
99569,16028,2009,4,0.17,10-10-2022
99570,19961,62,1,0.08,08-12-2022
99571,2579,2952,4,0.01,15-08-2021
99572,15436,148,3,0.15,09-12-2020
99573,1251,1643,4,0.17,28-07-2022
99574,9586,501,5,0.15,19-12-2021
99575,3270,2128,2,0.15,22-10-2021
99576,2798,3416,4,0.04,06-02-2021
99577,12914,2457,3,0.24,30-07-2022
99578,7694,1894,3,0.1,06-03-2022
99579,8265,1753,1,0.24,05-08-2023
99580,4090,267,5,0.15,19-09-2022
99581,17539,416,2,0.1,05-12-2021
99582,11731,2770,3,0.03,08-07-2021
99583,8096,1440,3,0.17,07-06-2021
99584,3283,2375,4,0.01,03-03-2020
99585,6135,3229,1,0.23,03-02-2020
99586,3522,1697,2,0.13,17-06-2023
99587,18023,2093,5,0.07,15-12-2020
99588,11288,115,5,0.08,27-10-2022
99589,9809,2242,4,0.05,07-05-2021
99590,5255,2643,3,0.03,18-04-2021
99591,6677,2690,1,0.21,07-11-2022
99592,6184,231,1,0.25,24-09-2023
99593,16606,2199,2,0.15,18-01-2023
99594,19232,1426,4,0.04,21-02-2020
99595,4122,1272,2,0.23,09-05-2022
99596,6423,1048,3,0.18,21-03-2020
99597,5085,2425,2,0.24,06-04-2023
99598,6769,2689,1,0.13,09-02-2022
99599,4739,1469,5,0.18,25-03-2022
99600,1685,505,5,0.12,28-12-2021
99601,4868,1642,4,0.03,30-11-2022
99602,19882,1529,5,0.16,02-07-2020
99603,6984,3121,5,0.05,12-03-2023
99604,18136,1512,2,0.1,21-01-2022
99605,12493,171,3,0.19,08-03-2022
99606,4002,2522,4,0.14,07-04-2022
99607,5822,2905,2,0.06,22-04-2023
99608,512,1020,2,0.04,15-02-2023
99609,5811,466,2,0.11,01-05-2023
99610,14201,2898,4,0.13,08-10-2022
99611,15551,2890,1,0.02,03-09-2023
99612,4945,2821,1,0.03,09-03-2023
99613,12711,305,2,0.06,12-01-2023
99614,3941,69,2,0.03,15-03-2022
99615,18990,1555,3,0.24,21-08-2023
99616,6220,936,2,0.02,20-11-2020
99617,10630,2699,1,0.1,14-11-2023
99618,4560,3075,5,0.01,26-12-2023
99619,1119,2041,4,0.04,23-04-2022
99620,7786,3407,3,0.15,08-05-2022
99621,7220,1131,3,0.2,11-09-2022
99622,11482,705,5,0.02,01-02-2022
99623,17760,223,4,0.03,05-03-2020
99624,11321,672,3,0.23,20-03-2020
99625,4770,2393,5,0.18,07-01-2022
99626,441,1136,3,0.04,06-04-2023
99627,12130,1895,3,0.17,10-09-2023
99628,11556,2199,2,0.05,24-11-2023
99629,6374,1359,2,0.03,23-12-2023
99630,12134,1880,4,0.04,30-03-2021
99631,11248,3281,5,0.09,01-04-2022
99632,12372,2715,1,0.16,21-01-2023
99633,11989,877,5,0.22,25-02-2023
99634,5392,1839,1,0.05,09-06-2021
99635,2136,316,3,0.03,19-10-2023
99636,1161,1267,3,0.24,23-03-2020
99637,1762,3208,1,0.01,27-07-2020
99638,4064,1824,1,0.05,16-07-2023
99639,9896,2362,1,0.03,06-12-2020
99640,18209,2020,1,0.07,08-10-2020
99641,2502,2333,4,0.15,10-12-2021
99642,18481,2982,1,0.13,25-09-2020
99643,4706,2899,1,0.07,29-05-2020
99644,1241,1605,4,0.25,13-01-2021
99645,4493,3433,5,0.12,11-11-2021
99646,1353,746,3,0.24,03-03-2023
99647,12933,2875,2,0.15,04-09-2022
99648,530,2291,2,0.24,29-04-2021
99649,13262,1652,5,0.03,18-11-2020
99650,15817,213,5,0.23,16-08-2022
99651,6232,2242,3,0.09,15-04-2020
99652,9122,1091,2,0.17,09-08-2023
99653,2741,1716,2,0,26-04-2022
99654,11988,677,1,0.09,03-05-2020
99655,19605,2914,3,0.02,04-02-2023
99656,6078,1051,5,0.23,04-07-2022
99657,5444,3277,3,0.09,19-05-2022
99658,2292,164,5,0.04,18-11-2023
99659,14305,1011,2,0.09,09-04-2021
99660,11820,540,2,0.11,23-10-2021
99661,722,539,3,0.13,09-10-2022
99662,7703,311,2,0.02,02-12-2020
99663,13915,1928,2,0.19,17-11-2021
99664,12531,2898,3,0.12,24-05-2023
99665,11689,1957,5,0,26-12-2020
99666,13682,1426,5,0.02,02-04-2020
99667,3944,11,3,0.02,13-08-2022
99668,7357,1059,4,0.1,02-04-2020
99669,2012,115,2,0.19,08-04-2023
99670,12468,653,1,0.05,24-10-2021
99671,16466,389,4,0.21,05-07-2021
99672,18938,241,5,0.02,22-07-2020
99673,11959,2924,4,0.24,28-10-2023
99674,14438,1701,2,0.23,24-06-2022
99675,17702,3391,4,0.09,07-10-2020
99676,15964,1412,2,0.21,08-02-2022
99677,5541,691,3,0.11,23-09-2021
99678,1139,2068,4,0.2,05-07-2021
99679,17667,2794,4,0.19,02-11-2021
99680,10369,3032,1,0.22,15-02-2020
99681,8969,1201,3,0.21,08-04-2023
99682,12623,984,5,0.14,03-11-2022
99683,9956,1288,3,0.04,25-10-2020
99684,12864,2697,5,0.23,27-10-2020
99685,13938,2610,1,0.06,12-12-2023
99686,17008,869,1,0,18-03-2022
99687,17616,1750,2,0.24,11-04-2021
99688,9850,391,3,0.13,20-09-2020
99689,14170,2218,1,0.02,09-12-2021
99690,16874,2016,3,0.04,15-09-2021
99691,4127,2704,3,0.13,11-10-2022
99692,18872,805,2,0.05,18-10-2023
99693,14648,3085,3,0.15,15-01-2024
99694,1879,1318,3,0.16,05-02-2021
99695,16814,2169,2,0.13,15-09-2022
99696,17582,319,5,0.05,06-10-2022
99697,11459,1082,2,0.17,13-07-2023
99698,8482,51,3,0.07,09-09-2021
99699,9411,504,1,0.09,07-09-2023
99700,5151,2596,4,0.2,18-09-2023
99701,9927,1081,2,0.2,02-07-2023
99702,5409,1473,1,0.2,17-05-2023
99703,14194,3286,2,0.12,20-08-2022
99704,4145,187,4,0.2,15-05-2020
99705,17104,519,4,0.08,19-01-2022
99706,12571,520,3,0.14,21-12-2020
99707,11294,2434,4,0.24,18-11-2023
99708,19159,1210,1,0.11,05-07-2021
99709,16059,3074,2,0.06,02-11-2022
99710,109,3358,2,0.05,04-08-2020
99711,9640,3057,2,0.06,14-07-2021
99712,12417,2810,2,0.04,16-06-2022
99713,14861,718,3,0.24,05-01-2022
99714,5305,2789,5,0.12,09-09-2022
99715,8372,1473,4,0.23,22-10-2020
99716,8980,2017,5,0.07,01-05-2023
99717,4143,961,3,0.24,05-01-2020
99718,11583,47,3,0.21,08-08-2022
99719,15840,615,5,0.06,12-03-2023
99720,11241,3063,3,0.04,14-10-2021
99721,12131,1283,2,0.22,13-09-2021
99722,13847,2403,4,0.05,04-04-2021
99723,8384,3322,2,0.07,17-07-2023
99724,8991,2748,5,0.05,06-07-2022
99725,6640,3040,3,0.14,17-01-2021
99726,439,244,1,0.07,21-12-2021
99727,6580,2299,5,0.14,01-05-2023
99728,14996,3097,4,0.11,31-05-2023
99729,8935,2549,4,0.01,24-05-2021
99730,8494,673,1,0.06,10-10-2022
99731,18645,651,2,0.23,10-03-2022
99732,1058,2296,1,0.03,02-03-2022
99733,7375,3463,5,0.04,28-09-2022
99734,2737,2735,4,0.08,30-01-2024
99735,14905,3206,2,0.08,04-01-2021
99736,10560,1186,3,0.07,20-02-2021
99737,9058,3344,1,0.2,19-08-2023
99738,926,1910,5,0.03,23-11-2022
99739,8582,33,5,0.2,14-11-2022
99740,3417,3326,2,0.05,14-09-2021
99741,15404,2182,5,0.07,07-09-2023
99742,11428,1599,2,0.25,27-02-2020
99743,15064,2620,2,0.12,14-05-2021
99744,3123,3225,3,0.11,23-07-2020
99745,14172,2469,3,0.01,15-04-2023
99746,14338,3374,5,0.24,08-02-2020
99747,11518,953,2,0.22,10-04-2021
99748,17641,3184,3,0.18,08-01-2023
99749,13558,967,3,0.11,04-10-2021
99750,16907,1417,1,0.24,06-04-2020
99751,3511,2124,5,0.14,11-01-2021
99752,3111,3231,5,0.15,20-09-2023
99753,16888,3083,5,0.23,14-11-2020
99754,17449,2245,4,0.06,06-02-2022
99755,19753,3317,2,0.04,06-07-2022
99756,10999,984,3,0.21,03-12-2023
99757,4166,3317,2,0.05,15-02-2022
99758,4483,165,5,0.07,07-01-2021
99759,13080,2517,4,0.07,21-01-2024
99760,5411,3105,2,0.05,24-02-2020
99761,10288,3337,2,0.22,11-03-2023
99762,15365,2105,2,0,10-12-2020
99763,288,2347,3,0.15,31-10-2023
99764,13143,1675,3,0.04,11-10-2021
99765,2956,3494,2,0.22,17-02-2021
99766,2871,2297,5,0.12,20-02-2020
99767,16812,2177,2,0.08,27-10-2021
99768,14198,2934,2,0.23,15-05-2021
99769,3580,684,1,0.13,16-03-2022
99770,7167,649,5,0.08,29-11-2023
99771,16402,1113,2,0.15,05-04-2023
99772,16392,307,5,0.16,05-07-2022
99773,2559,1920,1,0.15,24-05-2020
99774,7086,1751,3,0.2,28-07-2021
99775,4983,998,2,0.16,02-04-2021
99776,8073,1916,2,0.21,10-02-2020
99777,6360,1659,1,0.19,20-01-2020
99778,3624,1524,2,0,05-02-2021
99779,7517,2418,4,0.14,24-06-2020
99780,17950,2905,5,0.18,09-07-2021
99781,6915,1241,1,0.17,13-04-2023
99782,13861,1311,2,0.11,09-04-2021
99783,1454,282,5,0.2,28-09-2023
99784,2548,1159,2,0.11,21-03-2021
99785,5410,309,2,0.09,15-10-2021
99786,3858,1572,1,0.04,19-03-2023
99787,1818,3449,5,0.24,27-03-2020
99788,9915,236,3,0.06,01-11-2023
99789,15457,3274,1,0.07,17-01-2021
99790,11066,915,1,0.21,20-09-2020
99791,8946,1646,4,0.11,04-08-2023
99792,16032,351,5,0.22,22-04-2023
99793,1754,2760,5,0.21,25-08-2021
99794,6121,848,3,0.08,15-01-2024
99795,17920,3317,1,0.24,06-11-2020
99796,14353,1412,1,0.12,12-05-2020
99797,11652,832,1,0.12,23-08-2022
99798,16455,3340,3,0.17,16-02-2021
99799,19793,807,2,0.25,30-05-2022
99800,7500,793,5,0.02,20-01-2021
99801,11568,1303,4,0.1,14-12-2022
99802,7156,443,2,0.02,05-03-2023
99803,7051,1724,5,0.24,03-10-2020
99804,16044,2318,3,0.15,02-06-2023
99805,14788,3355,5,0.24,02-06-2023
99806,11953,2921,1,0.01,03-11-2022
99807,10704,363,4,0.03,06-12-2020
99808,13844,3039,2,0.02,30-06-2022
99809,13496,445,2,0.19,05-02-2022
99810,868,780,3,0.15,14-06-2023
99811,3761,2117,3,0,21-10-2020
99812,14239,1958,1,0.12,20-06-2020
99813,9911,1947,1,0.11,03-12-2021
99814,760,3088,2,0.1,06-01-2023
99815,18378,3458,5,0.17,06-11-2022
99816,18409,2308,3,0.07,03-03-2022
99817,3733,3198,4,0.15,19-06-2022
99818,44,274,5,0.09,24-06-2020
99819,5027,2308,3,0,29-09-2021
99820,17914,1043,5,0.1,31-07-2023
99821,17536,2951,5,0.01,11-08-2020
99822,14041,1268,1,0.09,08-07-2023
99823,15721,2066,2,0.2,19-11-2022
99824,7653,785,5,0.09,27-02-2020
99825,9362,3469,4,0.18,31-03-2021
99826,14792,322,3,0.19,28-10-2020
99827,9100,1159,1,0.21,04-08-2022
99828,11259,1239,3,0.14,14-09-2023
99829,5208,1626,1,0.03,20-03-2021
99830,8432,326,3,0.22,10-07-2020
99831,11557,741,5,0.13,16-04-2023
99832,19327,462,1,0.25,02-08-2023
99833,10641,2379,3,0.06,23-04-2022
99834,19709,3247,4,0.04,11-02-2020
99835,13517,147,4,0.16,25-11-2021
99836,7834,2143,3,0.12,09-10-2021
99837,13173,3255,4,0.09,01-08-2020
99838,18813,1664,5,0.06,21-01-2024
99839,17634,54,3,0.03,27-02-2020
99840,2591,2987,3,0.16,05-05-2023
99841,5199,862,1,0.01,01-09-2023
99842,18641,1621,1,0.19,01-04-2023
99843,7684,2071,2,0.18,20-11-2022
99844,7316,2015,4,0.21,09-01-2020
99845,3410,799,5,0.21,03-01-2022
99846,17630,1528,4,0.16,25-05-2020
99847,8220,2506,1,0.07,05-10-2022
99848,692,1195,2,0.19,13-04-2023
99849,11694,1825,4,0.15,31-01-2021
99850,5275,2864,2,0.14,24-05-2022
99851,16359,655,4,0.09,13-02-2021
99852,16273,2806,5,0.02,24-10-2020
99853,2174,1733,3,0.05,01-11-2022
99854,6351,2279,4,0.19,30-09-2021
99855,3310,1397,2,0.17,26-11-2022
99856,1799,1840,2,0.17,25-06-2020
99857,6391,956,2,0.2,22-07-2020
99858,1279,1730,5,0.22,05-09-2020
99859,8020,2818,5,0.01,14-01-2023
99860,9206,2206,2,0.12,14-04-2023
99861,1620,2773,3,0.23,14-06-2023
99862,9270,3043,3,0.1,03-02-2020
99863,17305,2735,1,0.22,29-04-2020
99864,7284,3271,2,0.14,12-07-2021
99865,150,7,5,0.07,13-08-2020
99866,2364,3068,1,0.19,18-07-2020
99867,19423,1160,5,0.05,28-06-2020
99868,7592,3276,4,0.02,23-12-2021
99869,8789,2634,5,0.03,27-03-2022
99870,10726,1508,4,0.01,22-05-2021
99871,10806,779,4,0.05,30-10-2023
99872,276,735,4,0.13,25-07-2023
99873,3846,2615,2,0.16,03-01-2023
99874,16747,2000,4,0.07,23-08-2021
99875,19682,1317,5,0.16,09-04-2022
99876,949,1182,2,0.07,29-12-2021
99877,2404,1770,2,0.04,11-03-2023
99878,3137,1369,4,0.13,18-05-2022
99879,13470,2174,1,0.14,26-05-2022
99880,4167,3221,2,0,09-03-2021
99881,2157,2280,3,0.13,25-03-2020
99882,7851,338,3,0.23,31-01-2022
99883,2008,1581,2,0.07,06-01-2024
99884,14458,1654,3,0.03,25-11-2020
99885,15643,2582,1,0,22-03-2022
99886,19512,254,2,0.25,07-09-2021
99887,6269,3246,3,0.23,17-02-2021
99888,1500,1422,1,0.07,04-12-2020
99889,10477,654,1,0.21,12-04-2022
99890,1200,769,2,0.2,26-07-2023
99891,7739,2924,4,0.12,25-09-2023
99892,4347,3486,5,0.13,20-05-2020
99893,5721,2984,3,0.21,22-10-2021
99894,11794,494,5,0.17,20-11-2021
99895,12338,1833,1,0.16,01-06-2021
99896,9137,226,3,0.08,10-04-2020
99897,19132,104,3,0.23,14-03-2022
99898,7030,3240,3,0.12,19-11-2021
99899,1441,2866,3,0.19,31-05-2023
99900,9471,2979,2,0.24,15-03-2020
99901,13399,3313,3,0.07,03-01-2023
99902,18240,2538,4,0.18,07-09-2022
99903,6137,1159,2,0.12,18-06-2022
99904,17121,1832,4,0.16,26-05-2022
99905,19300,3347,1,0.19,16-01-2023
99906,3339,115,4,0.14,05-08-2020
99907,815,1074,4,0.22,29-07-2022
99908,12337,3100,3,0.07,02-02-2021
99909,16098,2549,1,0.21,19-05-2020
99910,3568,612,4,0.23,16-01-2022
99911,9958,2227,5,0.16,28-07-2023
99912,15477,3062,4,0.2,28-11-2023
99913,17250,2563,4,0.23,22-10-2023
99914,13893,1822,1,0.21,27-01-2022
99915,2876,489,4,0.01,10-12-2022
99916,11578,731,1,0.14,09-06-2022
99917,12394,1283,1,0.05,06-07-2020
99918,7517,1108,3,0.05,26-09-2020
99919,9948,2879,1,0.21,04-06-2021
99920,5174,143,5,0.01,15-03-2021
99921,11209,2829,3,0.06,13-06-2021
99922,16107,704,4,0.2,09-03-2021
99923,5949,737,3,0.14,20-06-2021
99924,13261,457,4,0.13,30-10-2023
99925,13115,2822,4,0.2,13-12-2023
99926,2620,51,4,0.22,27-01-2023
99927,741,2617,1,0.1,18-06-2023
99928,11806,3492,4,0.21,14-05-2021
99929,9706,1357,3,0.2,23-12-2021
99930,788,1384,3,0.14,12-10-2023
99931,9312,2699,2,0.18,24-07-2023
99932,18633,3338,2,0.12,14-04-2023
99933,14736,1946,3,0.01,14-10-2023
99934,4323,3077,1,0.14,05-01-2024
99935,3804,437,1,0.02,02-08-2020
99936,2657,2057,4,0.03,30-01-2023
99937,2424,683,3,0.17,17-05-2023
99938,6221,1915,2,0.1,11-11-2022
99939,6397,1766,1,0.12,15-09-2022
99940,4559,2835,2,0.24,25-10-2021
99941,75,3137,1,0.13,13-06-2020
99942,13996,1326,1,0.07,05-07-2020
99943,17857,3386,1,0.07,06-03-2020
99944,16093,305,3,0.16,20-10-2022
99945,15970,549,3,0.02,18-09-2023
99946,10570,3092,2,0.06,30-04-2020
99947,12757,1720,4,0.21,20-10-2022
