customer_id,customer_name,region,signup_date
16472,Customer_16472,North,09-07-2021
16473,Customer_16473,East,04-12-2022
16474,Customer_16474,West,27-02-2020
16475,Customer_16475,North,08-01-2023
16476,Customer_16476,East,18-04-2019
16477,Customer_16477,North,30-10-2022
16478,Customer_16478,South,12-11-2018
16479,Customer_16479,West,12-10-2019
16480,Customer_16480,South,30-10-2019
16481,Customer_16481,South,27-04-2019
16482,Customer_16482,East,07-11-2018
16483,Customer_16483,South,01-03-2018
16484,Customer_16484,South,15-01-2018
16485,Customer_16485,North,04-05-2018
16486,Customer_16486,North,09-04-2018
16487,Customer_16487,West,10-10-2021
16488,Customer_16488,East,04-10-2022
16489,Customer_16489,West,23-01-2018
16490,Customer_16490,North,12-11-2021
16491,Customer_16491,South,27-04-2018
16492,Customer_16492,East,08-06-2019
16493,Customer_16493,South,16-05-2022
16494,Customer_16494,East,03-09-2019
16495,Customer_16495,South,21-09-2019
16496,Customer_16496,East,06-07-2021
16497,Customer_16497,North,10-01-2020
16498,Customer_16498,East,25-08-2018
16499,Customer_16499,South,08-05-2020
16500,Customer_16500,North,04-02-2021
16501,Customer_16501,East,18-02-2023
16502,Customer_16502,East,14-06-2020
16503,Customer_16503,West,16-02-2022
16504,Customer_16504,West,18-10-2022
16505,Customer_16505,East,12-08-2022
16506,Customer_16506,East,02-03-2021
16507,Customer_16507,East,06-02-2018
16508,Customer_16508,South,28-07-2019
16509,Customer_16509,North,29-01-2023
16510,Customer_16510,North,30-09-2018
16511,Customer_16511,West,29-07-2018
16512,Customer_16512,East,09-04-2020
16513,Customer_16513,West,15-03-2023
16514,Customer_16514,South,23-04-2021
16515,Customer_16515,North,09-12-2018
16516,Customer_16516,West,30-04-2022
16517,Customer_16517,North,26-11-2018
16518,Customer_16518,South,16-07-2021
16519,Customer_16519,South,30-03-2022
16520,Customer_16520,West,21-08-2021
16521,Customer_16521,West,27-06-2019
16522,Customer_16522,West,14-09-2018
16523,Customer_16523,East,08-05-2018
16524,Customer_16524,South,22-01-2021
16525,Customer_16525,West,28-04-2019
16526,Customer_16526,South,31-01-2023
16527,Customer_16527,East,29-03-2019
16528,Customer_16528,East,29-12-2021
16529,Customer_16529,North,28-06-2022
16530,Customer_16530,West,01-05-2020
16531,Customer_16531,North,10-02-2021
16532,Customer_16532,East,30-09-2020
16533,Customer_16533,North,27-01-2022
16534,Customer_16534,West,14-07-2022
16535,Customer_16535,South,01-02-2022
16536,Customer_16536,South,04-03-2023
16537,Customer_16537,West,28-09-2021
16538,Customer_16538,North,11-06-2023
16539,Customer_16539,South,24-09-2020
16540,Customer_16540,South,25-01-2020
16541,Customer_16541,North,21-11-2019
16542,Customer_16542,North,30-06-2019
16543,Customer_16543,East,23-07-2018
16544,Customer_16544,East,01-12-2021
16545,Customer_16545,East,29-04-2020
16546,Customer_16546,North,05-05-2018
16547,Customer_16547,East,03-11-2019
16548,Customer_16548,West,05-06-2023
16549,Customer_16549,North,19-03-2021
16550,Customer_16550,North,04-02-2018
16551,Customer_16551,East,16-12-2020
16552,Customer_16552,West,16-08-2022
16553,Customer_16553,East,06-01-2022
16554,Customer_16554,South,02-02-2018
16555,Customer_16555,West,01-08-2018
16556,Customer_16556,South,17-11-2022
16557,Customer_16557,East,22-01-2019
16558,Customer_16558,South,06-08-2018
16559,Customer_16559,North,22-01-2022
16560,Customer_16560,South,13-02-2020
16561,Customer_16561,East,10-10-2020
16562,Customer_16562,North,25-02-2018
16563,Customer_16563,East,10-07-2018
16564,Customer_16564,North,21-01-2023
16565,Customer_16565,West,01-09-2019
16566,Customer_16566,North,09-05-2022
16567,Customer_16567,East,10-05-2022
16568,Customer_16568,North,17-01-2021
16569,Customer_16569,North,01-03-2021
16570,Customer_16570,East,30-08-2022
16571,Customer_16571,West,01-05-2022
16572,Customer_16572,South,19-09-2020
16573,Customer_16573,East,29-12-2018
16574,Customer_16574,South,30-07-2018
16575,Customer_16575,East,12-12-2022
16576,Customer_16576,South,29-12-2018
16577,Customer_16577,North,26-09-2022
16578,Customer_16578,South,02-04-2023
16579,Customer_16579,West,14-06-2020
16580,Customer_16580,East,04-05-2021
16581,Customer_16581,North,17-02-2020
16582,Customer_16582,South,14-11-2022
16583,Customer_16583,West,16-07-2022
16584,Customer_16584,South,15-06-2023
16585,Customer_16585,West,24-06-2020
16586,Customer_16586,West,02-01-2023
16587,Customer_16587,South,07-08-2021
16588,Customer_16588,North,25-03-2018
16589,Customer_16589,North,17-05-2021
16590,Customer_16590,North,25-04-2021
16591,Customer_16591,West,24-01-2022
16592,Customer_16592,South,13-02-2018
16593,Customer_16593,East,08-06-2022
16594,Customer_16594,East,18-12-2019
16595,Customer_16595,North,02-03-2019
16596,Customer_16596,North,30-07-2018
16597,Customer_16597,South,19-01-2020
16598,Customer_16598,North,07-06-2020
16599,Customer_16599,East,19-12-2020
16600,Customer_16600,West,17-01-2021
16601,Customer_16601,West,07-06-2019
16602,Customer_16602,South,17-11-2020
16603,Customer_16603,South,28-10-2022
16604,Customer_16604,North,16-01-2020
16605,Customer_16605,West,07-07-2020
16606,Customer_16606,East,09-07-2021
16607,Customer_16607,North,22-07-2021
16608,Customer_16608,East,06-03-2023
16609,Customer_16609,East,05-09-2019
16610,Customer_16610,West,27-05-2020
16611,Customer_16611,West,16-11-2019
16612,Customer_16612,South,07-11-2020
16613,Customer_16613,West,17-10-2020
16614,Customer_16614,South,18-02-2023
16615,Customer_16615,East,23-02-2019
16616,Customer_16616,North,12-02-2023
16617,Customer_16617,North,12-06-2022
16618,Customer_16618,North,29-07-2021
16619,Customer_16619,East,18-10-2021
16620,Customer_16620,North,13-09-2021
16621,Customer_16621,North,15-05-2020
16622,Customer_16622,West,11-02-2018
16623,Customer_16623,South,11-08-2018
16624,Customer_16624,East,18-04-2020
16625,Customer_16625,West,05-04-2021
16626,Customer_16626,South,01-05-2022
16627,Customer_16627,East,05-11-2022
16628,Customer_16628,West,11-11-2018
16629,Customer_16629,South,13-08-2018
16630,Customer_16630,North,21-08-2019
16631,Customer_16631,West,25-09-2022
16632,Customer_16632,West,07-07-2021
16633,Customer_16633,East,08-10-2021
16634,Customer_16634,West,21-01-2022
16635,Customer_16635,West,25-02-2018
16636,Customer_16636,West,18-10-2021
16637,Customer_16637,South,18-01-2022
16638,Customer_16638,South,10-09-2018
16639,Customer_16639,West,16-04-2018
16640,Customer_16640,West,04-06-2023
16641,Customer_16641,North,18-02-2020
16642,Customer_16642,West,01-12-2018
16643,Customer_16643,South,15-07-2019
16644,Customer_16644,East,19-08-2022
16645,Customer_16645,South,04-08-2019
16646,Customer_16646,South,31-05-2023
16647,Customer_16647,West,29-10-2018
16648,Customer_16648,East,15-07-2018
16649,Customer_16649,North,28-08-2021
16650,Customer_16650,North,02-01-2018
16651,Customer_16651,West,26-05-2021
16652,Customer_16652,North,02-01-2021
16653,Customer_16653,East,30-04-2022
16654,Customer_16654,North,07-11-2022
16655,Customer_16655,West,27-09-2022
16656,Customer_16656,South,12-02-2020
16657,Customer_16657,West,09-04-2018
16658,Customer_16658,North,31-08-2018
16659,Customer_16659,North,25-08-2019
16660,Customer_16660,North,30-09-2019
16661,Customer_16661,East,31-08-2022
16662,Customer_16662,South,29-09-2019
16663,Customer_16663,North,12-08-2018
16664,Customer_16664,North,27-11-2022
16665,Customer_16665,North,07-04-2018
16666,Customer_16666,East,01-06-2023
16667,Customer_16667,West,11-02-2019
16668,Customer_16668,West,30-07-2018
16669,Customer_16669,East,27-06-2020
16670,Customer_16670,South,20-03-2022
16671,Customer_16671,East,06-09-2020
16672,Customer_16672,North,04-03-2023
16673,Customer_16673,West,03-02-2021
16674,Customer_16674,West,05-03-2018
16675,Customer_16675,North,20-04-2023
16676,Customer_16676,West,01-01-2020
16677,Customer_16677,East,08-02-2022
16678,Customer_16678,East,02-01-2019
16679,Customer_16679,South,01-11-2018
16680,Customer_16680,South,03-01-2022
16681,Customer_16681,West,28-03-2019
16682,Customer_16682,North,30-07-2019
16683,Customer_16683,South,01-04-2019
16684,Customer_16684,South,12-04-2023
16685,Customer_16685,West,10-02-2018
16686,Customer_16686,South,20-06-2019
16687,Customer_16687,North,29-08-2019
16688,Customer_16688,East,28-07-2020
16689,Customer_16689,West,23-06-2023
16690,Customer_16690,South,20-08-2019
16691,Customer_16691,North,21-12-2022
16692,Customer_16692,West,07-09-2020
16693,Customer_16693,North,18-04-2022
16694,Customer_16694,West,15-05-2019
16695,Customer_16695,South,22-04-2019
16696,Customer_16696,West,09-07-2021
16697,Customer_16697,North,24-01-2022
16698,Customer_16698,East,21-11-2022
16699,Customer_16699,West,18-05-2020
16700,Customer_16700,North,01-02-2022
16701,Customer_16701,North,16-12-2021
16702,Customer_16702,North,04-06-2023
16703,Customer_16703,West,11-04-2023
16704,Customer_16704,East,13-11-2020
16705,Customer_16705,East,15-06-2022
16706,Customer_16706,South,13-03-2022
16707,Customer_16707,East,20-12-2018
16708,Customer_16708,North,18-05-2018
16709,Customer_16709,South,04-07-2019
16710,Customer_16710,East,06-04-2019
16711,Customer_16711,South,14-12-2020
16712,Customer_16712,West,15-01-2023
16713,Customer_16713,East,24-03-2022
16714,Customer_16714,West,20-08-2020
16715,Customer_16715,North,21-08-2022
16716,Customer_16716,East,22-10-2019
16717,Customer_16717,East,24-12-2018
16718,Customer_16718,East,30-01-2022
16719,Customer_16719,North,15-03-2022
16720,Customer_16720,North,28-04-2023
16721,Customer_16721,South,16-05-2022
16722,Customer_16722,West,10-04-2018
16723,Customer_16723,North,31-05-2018
16724,Customer_16724,South,29-01-2022
16725,Customer_16725,East,15-12-2018
16726,Customer_16726,West,17-12-2022
16727,Customer_16727,South,24-04-2022
16728,Customer_16728,North,06-01-2019
16729,Customer_16729,West,26-10-2022
16730,Customer_16730,North,02-06-2020
16731,Customer_16731,North,19-12-2018
16732,Customer_16732,West,11-09-2020
16733,Customer_16733,North,22-05-2023
16734,Customer_16734,West,21-01-2022
16735,Customer_16735,East,16-04-2021
16736,Customer_16736,East,31-05-2018
16737,Customer_16737,West,08-10-2018
16738,Customer_16738,West,29-01-2021
16739,Customer_16739,East,01-09-2021
16740,Customer_16740,South,06-04-2019
16741,Customer_16741,South,12-05-2019
16742,Customer_16742,West,24-05-2022
16743,Customer_16743,West,01-05-2023
16744,Customer_16744,West,17-11-2019
16745,Customer_16745,East,29-12-2020
16746,Customer_16746,South,26-02-2018
16747,Customer_16747,West,15-02-2022
16748,Customer_16748,East,15-02-2023
16749,Customer_16749,North,12-06-2020
16750,Customer_16750,West,25-12-2022
16751,Customer_16751,South,09-05-2018
16752,Customer_16752,North,02-01-2023
16753,Customer_16753,West,12-02-2023
16754,Customer_16754,North,22-12-2020
16755,Customer_16755,North,28-02-2021
16756,Customer_16756,North,03-07-2022
16757,Customer_16757,West,23-12-2022
16758,Customer_16758,North,05-11-2018
16759,Customer_16759,North,26-02-2023
16760,Customer_16760,West,13-08-2022
16761,Customer_16761,North,21-11-2021
16762,Customer_16762,South,09-04-2019
16763,Customer_16763,West,25-08-2020
16764,Customer_16764,South,11-05-2018
16765,Customer_16765,West,30-04-2018
16766,Customer_16766,East,20-05-2019
16767,Customer_16767,West,27-04-2019
16768,Customer_16768,South,04-06-2020
16769,Customer_16769,East,16-12-2019
16770,Customer_16770,South,15-09-2022
16771,Customer_16771,North,18-07-2021
16772,Customer_16772,East,03-08-2019
16773,Customer_16773,North,22-06-2021
16774,Customer_16774,East,03-12-2022
16775,Customer_16775,South,01-09-2020
16776,Customer_16776,South,11-10-2021
16777,Customer_16777,South,22-01-2018
16778,Customer_16778,North,30-03-2021
16779,Customer_16779,East,03-03-2020
16780,Customer_16780,West,30-11-2022
16781,Customer_16781,South,22-04-2019
16782,Customer_16782,South,21-01-2023
16783,Customer_16783,South,11-04-2021
16784,Customer_16784,North,06-09-2021
16785,Customer_16785,South,27-02-2023
16786,Customer_16786,East,10-10-2020
16787,Customer_16787,East,19-08-2022
16788,Customer_16788,South,10-10-2020
16789,Customer_16789,East,21-08-2020
16790,Customer_16790,North,10-11-2018
16791,Customer_16791,North,13-01-2018
16792,Customer_16792,West,06-06-2022
16793,Customer_16793,East,22-08-2019
16794,Customer_16794,South,14-11-2018
16795,Customer_16795,West,27-04-2019
16796,Customer_16796,South,01-04-2022
16797,Customer_16797,South,15-04-2021
16798,Customer_16798,South,25-10-2022
16799,Customer_16799,East,03-05-2023
16800,Customer_16800,North,08-10-2020
16801,Customer_16801,East,29-03-2019
16802,Customer_16802,West,04-08-2022
16803,Customer_16803,South,20-07-2018
16804,Customer_16804,South,22-01-2023
16805,Customer_16805,North,18-11-2018
16806,Customer_16806,South,17-07-2019
16807,Customer_16807,North,02-12-2021
16808,Customer_16808,West,15-08-2021
16809,Customer_16809,South,06-05-2021
16810,Customer_16810,South,13-06-2018
16811,Customer_16811,West,08-06-2021
16812,Customer_16812,West,16-11-2019
16813,Customer_16813,North,13-07-2019
16814,Customer_16814,South,26-03-2019
16815,Customer_16815,East,28-05-2019
16816,Customer_16816,South,01-01-2021
16817,Customer_16817,East,19-05-2019
16818,Customer_16818,North,21-08-2020
16819,Customer_16819,East,24-05-2023
16820,Customer_16820,East,22-02-2021
16821,Customer_16821,West,25-03-2018
16822,Customer_16822,East,13-01-2022
16823,Customer_16823,North,26-05-2019
16824,Customer_16824,East,01-01-2022
16825,Customer_16825,East,14-09-2019
16826,Customer_16826,West,26-08-2022
16827,Customer_16827,South,01-06-2019
16828,Customer_16828,East,09-10-2019
16829,Customer_16829,North,16-10-2019
16830,Customer_16830,South,18-04-2020
16831,Customer_16831,West,18-02-2023
16832,Customer_16832,West,16-06-2023
16833,Customer_16833,North,30-07-2019
16834,Customer_16834,West,24-12-2021
16835,Customer_16835,North,10-06-2018
16836,Customer_16836,West,05-03-2023
16837,Customer_16837,East,13-02-2021
16838,Customer_16838,North,29-01-2019
16839,Customer_16839,West,10-04-2022
16840,Customer_16840,South,06-08-2018
16841,Customer_16841,East,20-10-2022
16842,Customer_16842,North,04-07-2020
16843,Customer_16843,South,09-01-2022
16844,Customer_16844,North,18-06-2020
16845,Customer_16845,East,08-02-2020
16846,Customer_16846,South,09-04-2020
16847,Customer_16847,North,26-11-2020
16848,Customer_16848,North,04-02-2020
16849,Customer_16849,West,10-07-2021
16850,Customer_16850,East,12-11-2022
16851,Customer_16851,West,19-01-2022
16852,Customer_16852,West,08-01-2019
16853,Customer_16853,South,10-04-2021
16854,Customer_16854,West,15-05-2023
16855,Customer_16855,North,25-01-2021
16856,Customer_16856,West,22-09-2019
16857,Customer_16857,South,28-08-2022
16858,Customer_16858,West,19-05-2022
16859,Customer_16859,South,28-06-2022
16860,Customer_16860,South,30-05-2018
16861,Customer_16861,North,06-06-2020
16862,Customer_16862,West,25-08-2018
16863,Customer_16863,North,20-05-2019
16864,Customer_16864,North,09-06-2021
16865,Customer_16865,West,16-03-2018
16866,Customer_16866,North,05-10-2021
16867,Customer_16867,South,10-01-2020
16868,Customer_16868,West,10-05-2019
16869,Customer_16869,South,28-08-2022
16870,Customer_16870,South,19-06-2023
16871,Customer_16871,North,24-06-2020
16872,Customer_16872,South,08-06-2019
16873,Customer_16873,West,03-03-2022
16874,Customer_16874,East,16-02-2020
16875,Customer_16875,East,12-05-2023
16876,Customer_16876,North,27-08-2020
16877,Customer_16877,West,30-10-2020
16878,Customer_16878,North,06-01-2018
16879,Customer_16879,North,11-11-2021
16880,Customer_16880,South,20-10-2019
16881,Customer_16881,South,16-07-2020
16882,Customer_16882,North,16-10-2020
16883,Customer_16883,South,16-09-2020
16884,Customer_16884,South,08-03-2023
16885,Customer_16885,North,27-05-2021
16886,Customer_16886,North,02-04-2019
16887,Customer_16887,South,29-05-2023
16888,Customer_16888,East,21-08-2022
16889,Customer_16889,East,16-09-2020
16890,Customer_16890,East,02-10-2022
16891,Customer_16891,East,19-02-2020
16892,Customer_16892,East,27-03-2018
16893,Customer_16893,North,21-06-2022
16894,Customer_16894,East,29-10-2022
16895,Customer_16895,North,26-07-2022
16896,Customer_16896,South,02-01-2022
16897,Customer_16897,South,07-06-2019
16898,Customer_16898,East,08-06-2020
16899,Customer_16899,North,15-02-2023
16900,Customer_16900,South,01-04-2020
16901,Customer_16901,North,12-01-2023
16902,Customer_16902,North,05-11-2022
16903,Customer_16903,North,04-11-2022
16904,Customer_16904,West,28-02-2021
16905,Customer_16905,South,07-07-2021
16906,Customer_16906,East,17-04-2022
16907,Customer_16907,West,08-04-2022
16908,Customer_16908,West,25-07-2019
16909,Customer_16909,South,04-04-2018
16910,Customer_16910,South,30-07-2018
16911,Customer_16911,West,27-08-2021
16912,Customer_16912,East,09-02-2019
16913,Customer_16913,South,15-10-2021
16914,Customer_16914,South,08-02-2021
16915,Customer_16915,North,25-08-2018
16916,Customer_16916,East,28-12-2021
16917,Customer_16917,South,18-12-2019
16918,Customer_16918,South,13-01-2019
16919,Customer_16919,North,16-01-2018
16920,Customer_16920,South,17-06-2020
16921,Customer_16921,South,16-08-2020
16922,Customer_16922,North,25-12-2022
16923,Customer_16923,South,10-05-2018
16924,Customer_16924,South,02-03-2023
16925,Customer_16925,South,07-01-2023
16926,Customer_16926,South,07-05-2019
16927,Customer_16927,West,27-04-2020
16928,Customer_16928,East,02-12-2022
16929,Customer_16929,West,05-01-2022
16930,Customer_16930,East,29-08-2018
16931,Customer_16931,South,03-10-2019
16932,Customer_16932,West,24-10-2019
16933,Customer_16933,North,21-02-2018
16934,Customer_16934,North,19-01-2020
16935,Customer_16935,West,10-10-2020
16936,Customer_16936,West,25-03-2022
16937,Customer_16937,South,23-11-2019
16938,Customer_16938,South,03-09-2022
16939,Customer_16939,West,10-11-2019
16940,Customer_16940,South,14-05-2020
16941,Customer_16941,North,19-11-2022
16942,Customer_16942,West,14-04-2023
16943,Customer_16943,South,15-05-2020
16944,Customer_16944,West,08-07-2020
16945,Customer_16945,West,14-02-2021
16946,Customer_16946,East,13-05-2023
16947,Customer_16947,South,29-03-2019
16948,Customer_16948,East,07-08-2021
16949,Customer_16949,East,29-11-2018
16950,Customer_16950,West,30-01-2022
16951,Customer_16951,North,11-11-2019
16952,Customer_16952,North,26-04-2018
16953,Customer_16953,East,31-01-2023
16954,Customer_16954,West,26-01-2021
16955,Customer_16955,South,06-03-2020
16956,Customer_16956,East,15-06-2021
16957,Customer_16957,East,30-03-2022
16958,Customer_16958,North,07-07-2021
16959,Customer_16959,West,22-05-2020
16960,Customer_16960,South,24-11-2022
16961,Customer_16961,South,06-06-2021
16962,Customer_16962,South,19-12-2018
16963,Customer_16963,East,31-12-2020
16964,Customer_16964,South,03-06-2019
16965,Customer_16965,South,20-06-2023
16966,Customer_16966,West,18-09-2021
16967,Customer_16967,South,27-09-2021
16968,Customer_16968,North,12-11-2021
16969,Customer_16969,East,06-12-2019
16970,Customer_16970,North,11-03-2022
16971,Customer_16971,North,19-08-2021
16972,Customer_16972,West,02-12-2022
16973,Customer_16973,East,18-07-2022
16974,Customer_16974,North,24-01-2020
16975,Customer_16975,West,17-03-2018
16976,Customer_16976,South,09-07-2018
16977,Customer_16977,South,13-07-2018
16978,Customer_16978,North,28-06-2021
16979,Customer_16979,East,30-08-2021
16980,Customer_16980,North,10-09-2020
16981,Customer_16981,North,27-05-2022
16982,Customer_16982,East,14-02-2018
16983,Customer_16983,North,05-05-2018
16984,Customer_16984,South,18-12-2022
16985,Customer_16985,West,25-03-2020
16986,Customer_16986,West,15-03-2019
16987,Customer_16987,South,26-01-2018
16988,Customer_16988,West,25-05-2022
16989,Customer_16989,West,05-11-2020
16990,Customer_16990,East,03-07-2020
16991,Customer_16991,South,24-08-2018
16992,Customer_16992,West,25-05-2019
16993,Customer_16993,West,02-07-2020
16994,Customer_16994,West,08-08-2019
16995,Customer_16995,East,06-10-2019
16996,Customer_16996,South,28-02-2022
16997,Customer_16997,West,28-02-2018
16998,Customer_16998,East,01-03-2023
16999,Customer_16999,North,12-08-2021
17000,Customer_17000,East,02-01-2019
17001,Customer_17001,South,25-10-2021
17002,Customer_17002,East,15-08-2020
17003,Customer_17003,North,01-01-2023
17004,Customer_17004,North,26-04-2020
17005,Customer_17005,North,17-03-2019
17006,Customer_17006,North,12-01-2022
17007,Customer_17007,South,28-06-2022
17008,Customer_17008,West,27-10-2019
17009,Customer_17009,South,03-03-2018
17010,Customer_17010,North,05-10-2018
17011,Customer_17011,South,11-01-2022
17012,Customer_17012,North,14-04-2020
17013,Customer_17013,West,11-07-2018
17014,Customer_17014,East,17-08-2021
17015,Customer_17015,South,20-11-2019
17016,Customer_17016,West,25-02-2020
17017,Customer_17017,South,21-08-2020
17018,Customer_17018,East,13-03-2019
17019,Customer_17019,East,06-09-2021
17020,Customer_17020,East,21-12-2022
17021,Customer_17021,North,07-06-2023
17022,Customer_17022,North,20-01-2021
17023,Customer_17023,East,30-12-2018
17024,Customer_17024,North,04-05-2023
17025,Customer_17025,South,14-12-2021
17026,Customer_17026,West,27-09-2020
17027,Customer_17027,North,26-08-2019
17028,Customer_17028,West,28-09-2021
17029,Customer_17029,South,20-07-2019
17030,Customer_17030,North,16-10-2018
17031,Customer_17031,South,16-09-2019
17032,Customer_17032,West,30-11-2020
17033,Customer_17033,North,02-01-2021
17034,Customer_17034,South,07-05-2018
17035,Customer_17035,North,10-01-2020
17036,Customer_17036,West,04-02-2021
17037,Customer_17037,South,07-09-2021
17038,Customer_17038,East,06-03-2023
17039,Customer_17039,East,27-12-2019
17040,Customer_17040,East,05-11-2019
17041,Customer_17041,West,19-07-2020
17042,Customer_17042,East,12-06-2020
17043,Customer_17043,East,19-12-2019
17044,Customer_17044,West,19-10-2022
17045,Customer_17045,South,27-05-2018
17046,Customer_17046,East,21-03-2022
17047,Customer_17047,North,24-12-2022
17048,Customer_17048,North,10-09-2019
17049,Customer_17049,East,08-12-2019
17050,Customer_17050,East,03-04-2022
17051,Customer_17051,East,10-12-2021
17052,Customer_17052,East,21-06-2020
17053,Customer_17053,South,05-02-2019
17054,Customer_17054,East,10-07-2021
17055,Customer_17055,East,23-02-2020
17056,Customer_17056,West,28-10-2022
17057,Customer_17057,East,09-06-2023
17058,Customer_17058,North,20-11-2019
17059,Customer_17059,West,30-01-2022
17060,Customer_17060,West,08-10-2020
17061,Customer_17061,South,29-12-2021
17062,Customer_17062,South,25-09-2020
17063,Customer_17063,West,29-08-2020
17064,Customer_17064,South,31-07-2021
17065,Customer_17065,East,14-07-2018
17066,Customer_17066,East,05-02-2021
17067,Customer_17067,North,27-01-2018
17068,Customer_17068,East,27-12-2018
17069,Customer_17069,West,07-07-2019
17070,Customer_17070,North,09-10-2021
17071,Customer_17071,West,10-11-2020
17072,Customer_17072,South,15-08-2019
17073,Customer_17073,West,17-11-2019
17074,Customer_17074,East,21-06-2020
17075,Customer_17075,West,05-02-2020
17076,Customer_17076,East,13-12-2019
17077,Customer_17077,East,24-04-2022
17078,Customer_17078,North,18-11-2018
17079,Customer_17079,East,14-10-2021
17080,Customer_17080,East,12-01-2021
17081,Customer_17081,South,30-06-2019
17082,Customer_17082,East,31-07-2018
17083,Customer_17083,North,19-08-2019
17084,Customer_17084,South,03-01-2020
17085,Customer_17085,West,22-09-2022
17086,Customer_17086,West,08-06-2021
17087,Customer_17087,North,17-06-2022
17088,Customer_17088,North,07-03-2023
17089,Customer_17089,West,08-01-2019
17090,Customer_17090,North,26-04-2021
17091,Customer_17091,North,04-06-2018
17092,Customer_17092,South,28-10-2018
17093,Customer_17093,East,12-11-2019
17094,Customer_17094,North,10-04-2018
17095,Customer_17095,East,26-10-2021
17096,Customer_17096,West,08-07-2019
17097,Customer_17097,South,15-01-2020
17098,Customer_17098,South,02-05-2018
17099,Customer_17099,West,24-07-2020
17100,Customer_17100,East,12-08-2018
17101,Customer_17101,East,13-04-2023
17102,Customer_17102,East,03-11-2020
17103,Customer_17103,West,05-08-2018
17104,Customer_17104,West,20-01-2022
17105,Customer_17105,East,21-04-2022
17106,Customer_17106,West,25-03-2018
17107,Customer_17107,West,11-02-2023
17108,Customer_17108,South,03-03-2023
17109,Customer_17109,South,12-05-2022
17110,Customer_17110,East,12-11-2020
17111,Customer_17111,West,03-03-2023
17112,Customer_17112,North,11-02-2018
17113,Customer_17113,East,17-12-2020
17114,Customer_17114,North,21-05-2020
17115,Customer_17115,East,30-01-2018
17116,Customer_17116,North,17-06-2023
17117,Customer_17117,East,24-03-2022
17118,Customer_17118,East,26-04-2021
17119,Customer_17119,North,28-03-2023
17120,Customer_17120,South,24-06-2019
17121,Customer_17121,West,03-04-2023
17122,Customer_17122,South,25-06-2021
17123,Customer_17123,East,11-08-2018
17124,Customer_17124,East,15-05-2022
17125,Customer_17125,North,12-12-2021
17126,Customer_17126,West,16-10-2019
17127,Customer_17127,South,19-06-2018
17128,Customer_17128,South,20-03-2023
17129,Customer_17129,South,02-12-2021
17130,Customer_17130,East,24-05-2020
17131,Customer_17131,West,01-11-2022
17132,Customer_17132,North,05-11-2018
17133,Customer_17133,East,30-09-2020
17134,Customer_17134,West,11-07-2019
17135,Customer_17135,North,19-06-2019
17136,Customer_17136,West,14-10-2019
17137,Customer_17137,South,12-06-2022
17138,Customer_17138,West,19-10-2019
17139,Customer_17139,South,24-02-2018
17140,Customer_17140,West,13-06-2022
17141,Customer_17141,North,22-05-2019
17142,Customer_17142,West,16-04-2021
17143,Customer_17143,South,06-12-2018
17144,Customer_17144,South,09-07-2018
17145,Customer_17145,South,16-05-2020
17146,Customer_17146,East,06-08-2021
17147,Customer_17147,East,21-02-2022
17148,Customer_17148,West,13-05-2018
17149,Customer_17149,North,26-12-2019
17150,Customer_17150,North,10-07-2021
17151,Customer_17151,West,12-03-2019
17152,Customer_17152,South,12-11-2019
17153,Customer_17153,North,28-02-2023
17154,Customer_17154,West,17-06-2022
17155,Customer_17155,South,31-01-2018
17156,Customer_17156,South,27-04-2023
17157,Customer_17157,East,06-12-2019
17158,Customer_17158,South,20-02-2020
17159,Customer_17159,South,05-11-2018
17160,Customer_17160,East,28-08-2018
17161,Customer_17161,East,16-05-2021
17162,Customer_17162,North,20-04-2022
17163,Customer_17163,South,18-03-2021
17164,Customer_17164,South,08-05-2018
17165,Customer_17165,East,24-05-2023
17166,Customer_17166,West,27-01-2020
17167,Customer_17167,East,11-12-2019
17168,Customer_17168,West,04-09-2021
17169,Customer_17169,South,05-11-2021
17170,Customer_17170,South,09-07-2018
17171,Customer_17171,South,07-10-2021
17172,Customer_17172,North,09-05-2020
17173,Customer_17173,East,24-04-2018
17174,Customer_17174,West,08-07-2020
17175,Customer_17175,South,05-01-2022
17176,Customer_17176,South,22-01-2021
17177,Customer_17177,South,19-07-2020
17178,Customer_17178,North,17-06-2020
17179,Customer_17179,South,27-01-2019
17180,Customer_17180,South,14-06-2023
17181,Customer_17181,West,24-04-2018
17182,Customer_17182,West,15-03-2018
17183,Customer_17183,East,27-09-2020
17184,Customer_17184,South,12-02-2020
17185,Customer_17185,East,01-01-2021
17186,Customer_17186,South,03-06-2022
17187,Customer_17187,South,28-12-2019
17188,Customer_17188,East,19-09-2018
17189,Customer_17189,North,30-05-2023
17190,Customer_17190,South,29-11-2022
17191,Customer_17191,North,04-12-2019
17192,Customer_17192,West,28-06-2020
17193,Customer_17193,North,04-03-2018
17194,Customer_17194,North,15-07-2022
17195,Customer_17195,West,22-05-2022
17196,Customer_17196,West,24-02-2020
17197,Customer_17197,East,17-11-2022
17198,Customer_17198,South,06-02-2018
17199,Customer_17199,South,23-03-2021
17200,Customer_17200,South,14-10-2018
17201,Customer_17201,North,31-10-2018
17202,Customer_17202,South,14-05-2022
17203,Customer_17203,East,27-02-2023
17204,Customer_17204,East,20-12-2021
17205,Customer_17205,North,21-06-2020
17206,Customer_17206,North,03-12-2019
